journal_short,issn,year,journal,title,authors,doi,url,abstract,type,issue,volume,score,is_referenced_by_count
AER,0002-8282,2026,American Economic Review,A Theory of Supply Function Choice and Aggregate Supply,"Flynn, Joel P.; Nikolakoudis, George; Sastry, Karthik A.",10.1257/aer.20240443,https://doi.org/10.1257/aer.20240443,"Modern theories of aggregate supply are built on the foundation that firms set prices and commit to producing whatever the market demands. We remove this strategic restriction and allow firms to choose supply functions, mappings that describe the prices charged at each quantity of production. Theoretically, we characterize firms’ optimal supply function choices in general equilibrium and study the resulting implications for aggregate supply. Aggregate supply flattens under lower inflation uncertainty, higher idiosyncratic demand uncertainty, and less elastic demand. Quantitatively, our theory can rationalize the flattening of aggregate supply during the Great Moderation and steepening during the 1970s and 2020s. (JEL D21, D43, E13, E23, E31, E32)",journal-article,2,116,8.739338,0
AER,0002-8282,2024,American Economic Review,When Tariffs Disrupt Global Supply Chains,"Grossman, Gene M.; Helpman, Elhanan; Redding, Stephen J.",10.1257/aer.20211519,https://doi.org/10.1257/aer.20211519,"We study unanticipated tariffs in a setting with firm-to-firm supply relationships. Firms conduct costly searches and negotiate with potential suppliers that pass a reservation level of match productivity. Global supply chains form in anticipation of free trade. Then, the home government surprises with an input tariff. This can lead to renegotiation with initial suppliers or search for replacements. Calibrating the model’s parameters to match initial import shares and the estimated responses to the US tariffs imposed on China, we find an overall welfare loss of 0.12 percent of GDP, with substantial contributions from changes in input sourcing and search costs. (JEL D72, F13, F14, L14, O19, P33)",journal-article,4,114,6.729978,103
AER,0002-8282,2025,American Economic Review,Ownership Concentration and Strategic Supply Reduction,"Doraszelski, Ulrich; Seim, Katja; Sinkinson, Michael; Wang, Peichun",10.1257/aer.20162018,https://doi.org/10.1257/aer.20162018,"We explore the implications of ownership concentration for the recently concluded incentive auction that repurposed spectrum from broadcast TV to mobile broadband usage in the United States. We document significant multilicense ownership of TV stations. We show that in the reverse auction, in which TV stations bid to relinquish their licenses, multilicense owners have an incentive to withhold some TV stations to drive up prices for their remaining TV stations. Using a large-scale valuation and simulation exercise, we find that this strategic supply reduction increases payouts to TV stations by between 13.5 percent and 42.4 percent. (D44, D47, H82, L13, L82, L88)",journal-article,3,115,6.57635,1
AER,0002-8282,2026,American Economic Review,Take the Goods and Run: Contracting Frictions and Market Power in Supply Chains,"Brugués, Felipe",10.1257/aer.20230264,https://doi.org/10.1257/aer.20230264,"This paper studies the efficiency of self-enforced relational agreements, a common solution to contracting frictions, when sellers have market power and contracts cannot be externally enforced. To this end, I develop a dynamic contracting model with limited enforcement in which buyers can default on their trade credit debt and estimate it using a novel dataset from the Ecuadorian manufacturing supply chain. The key empirical finding is that bilateral trade is inefficiently low in early periods of the relationship, but converges toward efficiency over time, despite sellers’ market power. Counterfactual simulations imply that both market power and enforcement contribute to inefficiencies in trade. (JEL D86, G32, K12, L14, L60, O14)",journal-article,2,116,6.515752,2
AER,0002-8282,2025,American Economic Review,"Supply, Demand, Institutions, and Firms: A Theory of Labor Market Sorting and the Wage Distribution","Haanwinckel, Daniel",10.1257/aer.20201293,https://doi.org/10.1257/aer.20201293,"This paper examines how workforce composition, labor demand, and minimum wage jointly determine wages through their effects on worker-task assignments, firm wage premiums, and firm-worker sorting. Using an estimated model of monopsonistic local labor markets, it finds that minimum wage hikes and labor demand shocks drove the decline in Brazilian wage inequality from 1998 to 2012. While rising educational attainment compressed skill premiums within firms, it also reallocated skilled workers to high-wage firms, limiting that shock’s effect on inequality. The analysis highlights interactions among exogenous factors, showing that concurrent supply and demand changes attenuated minimum wage impacts. (JEL J22, J23, J24, J31, J38, J42, R23)",journal-article,12,115,6.314016,0
AER,0002-8282,2025,American Economic Review,Fiscal Policy and Credit Supply in a Crisis,"Bonfim, Diana; Ferreira, Miguel A.; Queiró, Francisco; Zhao, Sujiao (Emma)",10.1257/aer.20221499,https://doi.org/10.1257/aer.20221499,"We measure how cuts to public procurement propagate through the banking system in a financial crisis. During the European sovereign debt crisis, the Portuguese government cut procurement spending by 4.3 percent of GDP. We find that this cut saddled banks with nonperforming loans from government contractors, which led to a persistent reduction in credit supply to other firms. We estimate a bank-level elasticity of credit supply with respect to procurement demand of 2.5. In a general equilibrium model, our findings point to large effects of fiscal policy on credit supply and output in a crisis. (JEL E23, E44, E62, G01, G21, H57)",journal-article,6,115,6.2441974,8
AER,0002-8282,2024,American Economic Review,Household Labor Supply and the Value of Social Security Survivors Benefits,"Coyne, David; Fadlon, Itzik; Ramnath, Shanthi P.; Tong, Patricia K.",10.1257/aer.20190813,https://doi.org/10.1257/aer.20190813,"We combine quasi-experimental variation in spousal death and age eligibility for survivors benefits using US tax records to study the effects on American households’ labor supply and the design of social security’s survivors insurance. Benefit eligibility at the exact age of 60 induces sharp reductions in the labor supply of newly widowed households, highlighting the value of survivors benefits and the liquidity they provide following the shock. Among eligible widows, the spousal death event induces no increases in labor supply, suggesting little residual need to self-insure. Using theory, we underscore the program’s protective insurance role and its high valuation among survivors. (JEL D12, D91, G22, G51, H55, J16, J22)",journal-article,5,114,6.207242,4
AER,0002-8282,2024,American Economic Review,Merchants of Death: The Effect of Credit Supply Shocks on Hospital Outcomes,"Aghamolla, Cyrus; Karaca-Mandic, Pinar; Li, Xuelin; Thakor, Richard T.",10.1257/aer.20221705,https://doi.org/10.1257/aer.20221705,"This study examines the link between credit supply and hospital health outcomes. We use bank stress tests as exogenous shocks to credit access for hospitals that have lending relationships with tested banks. We find that affected hospitals shift their operations to increase resource utilization following a negative credit shock but reduce the quality of their care to patients across a variety of measures, including a significant increase in risk-adjusted readmission and mortality rates. The results indicate that access to credit can affect the quality of health care hospitals deliver, pointing to important spillover effects of credit market frictions on health outcomes. (JEL G21, G32, I11, I18)",journal-article,11,114,6.0872416,31
AER,0002-8282,2025,American Economic Review,Micro versus Macro Labor Supply Elasticities: The Role of Dynamic Returns to Effort,"Kleven, Henrik; Kreiner, Claus; Larsen, Kristian; Søgaard, Jakob",10.1257/aer.20240554,https://doi.org/10.1257/aer.20240554,"We investigate long-run earnings responses to taxes in the presence of dynamic returns to effort. First, we develop a theoretical model of earnings determination with dynamic returns to effort. In this model, earnings responses are delayed and mediated by job switches. Second, using administrative data from Denmark, we verify our model's predictions about earnings and hours-worked patterns over the life cycle. Third, we provide a quasi-experimental analysis of long-run earnings elasticities. Informed by our model, the empirical strategy exploits variation among job switchers. We find that the long-run elasticity is around 0.5, considerably larger than the short-run elasticity of roughly 0.2. (JEL D31, H24, H31, J22, J31, J62)",journal-article,9,115,6.0719056,5
